utcTimeMillis,x,y,z,v_x,v_y,v_z
1593045720447,-2695718.8808055096,-4293913.983052722,3856862.092843734,-7.367871400421537,18.2645174127102,15.121699654008854
1593045721447,-2695728.572921928,-4293895.457453913,3856878.683219363,-7.4558520867963205,18.252557280119493,15.135071555272075
1593045722447,-2695732.5416161963,-4293877.372681998,3856891.5954591143,-7.425947453645892,17.84319478018794,14.994939422001245
1593045723447,-2695741.5753433118,-4293859.230221831,3856906.7773214784,-7.103898251586333,17.54937710856155,14.408012171549403
1593045724447,-2695750.1005695984,-4293842.249011779,3856921.937542326,-7.263605106052141,17.49910857192985,14.52586169290165
1593045725447,-2695756.625374059,-4293824.140557819,3856935.7172065815,-7.3449816757150606,17.793265550357162,14.68450738978346
1593045726447,-2695764.206802587,-4293807.129616326,3856950.5288068578,-7.275302910806277,18.293014237371622,15.01626687305983
1593045727447,-2695771.5189047316,-4293788.331234467,3856965.7697890974,-7.369690922418877,18.4252904848948,15.258999309351529
1593045728447,-2695778.305978984,-4293769.887666581,3856980.695657922,-7.222177788565347,18.251366955647473,15.158258136345701
1593045729447,-2695785.910485483,-4293750.689346171,3856996.133915613,-7.255953289490647,17.923377757734823,14.96565240066145
1593045730447,-2695795.209210538,-4293734.404442793,3857011.6680516573,-7.159181291918581,17.710397389359194,14.724245513881788
1593045731447,-2695801.1660154997,-4293715.917219214,3857025.916034214,-7.037935714506662,17.440710905655628,14.535564157576035
1593045732447,-2695807.778024554,-4293698.711532845,3857040.3698354866,-6.878169321295364,17.141700044463377,14.467207356049592
1593045733447,-2695812.3080740967,-4293680.396028206,3857052.8959396454,-6.109169035867994,16.82246219834072,14.376633818481304
1593045734447,-2695820.3185963375,-4293665.590746674,3857069.942355873,-6.813357974597927,17.20670373786094,14.475415769096747
1593045735447,-2695825.6139233676,-4293646.020255838,3857081.6267617834,-7.1706409017737345,17.33487294642219,14.640724547765304
1593045736447,-2695835.7327476186,-4293629.339875396,3857097.7626405363,-7.220481125665996,17.705341736985165,14.758448595735702
1593045737447,-2695840.3494178723,-4293612.648251336,3857112.913412912,-7.239605383972259,17.866142302435325,14.810701431131275
1593045738447,-2695848.085329017,-4293594.302970504,3857127.551147561,-7.33445040963303,17.8122908414991,14.879929976013063
1593045739447,-2695856.638410547,-4293575.260701349,3857142.6891380353,-7.270363592677289,17.860243998037475,14.861251178590784
1593045740447,-2695864.1302336305,-4293557.118179788,3857157.565242607,-7.322394734452495,18.002976670513423,14.876516987752016
1593045741447,-2695871.1396447686,-4293538.545260716,3857172.436786703,-7.634599076510148,18.134374070015546,15.049313351668511
1593045742447,-2695877.478894589,-4293521.868778917,3857186.8890554146,-7.820181364021369,18.36430460848448,15.08373856093043
1593045743447,-2695886.854331442,-4293502.84266353,3857202.1721784705,-8.126887934354803,18.630217411714458,15.047964582549595
1593045744447,-2695895.9675792437,-4293482.006467363,3857217.089975816,-8.09258814075838,18.111930096971193,14.506618792975935
1593045745447,-2695903.078025947,-4293466.106166094,3857231.5722890454,-7.700887900285394,17.124424623584062,13.668926301667268
1593045746447,-2695912.6023916933,-4293449.369642617,3857245.6965386793,-7.586653953675154,16.4722485845904,13.134126038773445
1593045747447,-2695918.0883344337,-4293433.322986106,3857257.1482350137,-7.901286662502002,16.237725094431404,12.597669850910991
1593045748447,-2695926.4840580947,-4293415.923344913,3857269.6113063586,-8.59601356959024,16.11362847928393,12.026910304313244
1593045749447,-2695934.3563048868,-4293399.046730305,3857281.6013558195,-9.754759213356978,16.567759679434843,11.959646924059218
1593045750447,-2695942.8261720063,-4293379.894563746,3857291.903383868,-11.102310296575542,18.337385915082063,12.618486474196287
1593045751447,-2695955.32380946,-4293361.80284414,3857304.911306573,-11.908124187381024,19.819747076311184,13.880993156683719
1593045752447,-2695968.2347468166,-4293341.465591595,3857319.805206236,-12.579933613964807,21.398224956171997,14.989693632760563
1593045753447,-2695981.080784708,-4293319.920772111,3857334.116338584,-13.201378259745347,21.58733860616914,15.20930309413918
1593045754447,-2695995.3686692985,-4293299.837910821,3857351.513564666,-13.53535292038398,21.409357242982665,14.676467620523622
1593045755447,-2696007.4971132525,-4293278.08444998,3857364.683479285,-14.055437771016777,21.25589524885907,13.973481527405921
1593045756447,-2696021.2390244785,-4293256.64877393,3857379.411769226,-14.903322388627549,21.413998498373463,13.706804509147005
1593045757447,-2696038.2135200794,-4293234.186635109,3857392.8077288833,-15.893221327389735,22.30770403401405,13.718813153384128
1593045758447,-2696055.773752314,-4293211.947344459,3857407.7631738023,-16.22082677756822,22.993148642568237,14.072529416277238
1593045759447,-2696070.182561349,-4293189.925207423,3857422.368719831,-15.730320191756068,23.33806137311737,14.510153037130031
1593045760447,-2696084.6942343777,-4293165.577438229,3857435.2942516897,-15.513967024440134,23.19627695492705,14.732848558834812
1593045761447,-2696102.8374688397,-4293144.04725497,3857451.4864969524,-15.376261225545608,22.968802879179044,14.697382880223785
1593045762447,-2696115.480413572,-4293121.807491756,3857464.278457668,-15.45250328046481,22.474373850262424,14.701508397783767
1593045763447,-2696132.082753327,-4293098.907032162,3857480.753440562,-15.010836711862295,22.90301814536644,14.284656066829653
1593045764447,-2696148.5551461093,-4293075.490883438,3857494.6685577226,-15.342423553812095,22.805819259977717,14.6166797621883
1593045765447,-2696163.644862863,-4293053.008145263,3857509.509947168,-15.346311159332663,23.095078882676713,14.766121325550335
1593045766447,-2696179.4488744936,-4293027.992289379,3857525.407854206,-15.46995575457364,23.30135380116733,14.869274687491318
1593045767447,-2696193.1948074293,-4293005.288786531,3857537.785542036,-15.640183367310138,23.26049848468095,15.01767041090254
1593045768447,-2696210.2126492066,-4292980.905609837,3857554.9369013556,-15.842206699914525,23.5605341315773,15.023460459442404
1593045769447,-2696222.216869865,-4292956.166788793,3857567.112693421,-16.057278239097577,23.878335849053695,15.277098516349843
1593045770447,-2696243.155143093,-4292933.779913898,3857585.62873761,-16.020767766331925,24.115178749396186,15.465472230426647
1593045771447,-2696256.3886432876,-4292909.088565164,3857598.5990771838,-16.001486158637135,24.16262696527449,15.860496731965391
1593045772447,-2696275.135305494,-4292885.313129578,3857617.227051569,-15.72681643104418,24.325326621911305,16.03689898682693
1593045773447,-2696291.430592532,-4292861.19305783,3857633.644637823,-15.624819588508428,24.396966876896666,16.180822267384833
1593045774447,-2696304.88453107,-4292836.214116433,3857648.71784056,-15.569683123461015,24.396787174596597,16.096400760592942
1593045775447,-2696322.2207296398,-4292811.798531754,3857665.122184098,-15.755727105244707,24.417881592091696,16.078089571748258
1593045776447,-2696337.006717842,-4292787.722025848,3857681.552840506,-15.904892506061817,24.462681451302313,16.032364535594002
1593045777447,-2696352.728436504,-4292762.743417457,3857696.5668351613,-16.060397042316133,24.376562064237916,15.873452359210951
1593045778447,-2696369.0524146073,-4292738.860071283,3857713.664638123,-16.19253123604596,24.29980021437435,15.817159718407405
1593045779447,-2696385.6238292754,-4292714.696917529,3857729.274091681,-16.357074270540814,24.296385407395093,15.738809519692264
1593045780447,-2696403.0444591204,-4292690.726671265,3857745.77850004,-16.41662813900478,24.28237034489442,15.781785219173136
1593045781447,-2696418.6312570497,-4292665.654416409,3857760.9620458926,-16.375623301142525,24.400721027968018,15.801996651906341
1593045782447,-2696435.8206436015,-4292641.2516001705,3857776.661864946,-16.37800055264815,24.32771826193239,15.843681454279226
1593045783447,-2696450.562996532,-4292616.196251504,3857792.0314107253,-16.309303563963798,24.408240601585984,15.714895318944903
1593045784447,-2696468.6355133033,-4292592.892965542,3857808.4119855026,-16.340270432900635,24.092675274854003,15.699973622541917
1593045785447,-2696484.9011484385,-4292568.556864685,3857824.192150595,-16.15199776474087,23.784509167801936,15.408880879848855
1593045786447,-2696496.484677913,-4292543.551193457,3857835.3963718326,-15.837171937580568,23.52754270928606,15.287622843920142
1593045787447,-2696515.486336575,-4292521.578710777,3857853.9021942653,-15.581803860769423,23.351151197739018,15.005072635659939
1593045788447,-2696530.91397425,-4292497.596803024,3857869.0412436533,-15.391138981439283,23.060586195184708,14.912953763673952
1593045789447,-2696545.6481214883,-4292476.039507454,3857884.171242292,-14.768990123488365,23.018975210271137,14.849318875615605
1593045790447,-2696561.8534241533,-4292452.49308304,3857898.3532424425,-14.943139373378706,22.44343908104654,14.627682508648052
1593045791447,-2696577.3274536133,-4292431.6819990305,3857913.833988746,-14.674854350943601,22.155465353853725,14.450178608725619
1593045792447,-2696593.5573663292,-4292411.173268977,3857929.2842263514,-14.358669869232841,22.09259484590415,14.263132580315688
1593045793447,-2696605.0425198106,-4292387.710705375,3857941.715784507,-14.439065263491353,21.99990590949604,14.191280293676702
1593045794447,-2696621.1387479226,-4292365.368224789,3857956.602659245,-14.237259089300688,22.599031321649722,15.005635971629
1593045795447,-2696634.4531995077,-4292342.065577038,3857972.016721026,-14.950279897165855,23.280302321076867,15.72784602601793
1593045796447,-2696649.5916076177,-4292318.292565756,3857987.2107871175,-15.42258857214026,23.935819714364932,15.608087402127232
1593045797447,-2696665.9773299186,-4292294.069367617,3858003.0295626665,-16.00564148941925,24.307194001402145,15.743852321034144
1593045798447,-2696683.6178329033,-4292270.606677284,3858020.5537359817,-16.155756302923674,24.42274965842638,15.756117183736446
1593045799447,-2696697.546960628,-4292247.1954064835,3858034.917942863,-16.24535422195919,24.3264370037396,15.734387848853041
1593045800447,-2696712.637040084,-4292222.826730825,3858049.4409320983,-16.00269726901456,23.887493950676717,15.505941708182824
1593045801447,-2696731.2705968167,-4292199.115118738,3858066.046514567,-15.81951289014298,23.611462637011755,15.100372890569663
1593045802447,-2696745.339610451,-4292175.612992829,3858080.7888548705,-16.07889829480928,23.780842530528776,14.998111962078136
1593045803447,-2696761.2413515635,-4292149.693216976,3858095.4534177375,-15.939100205547511,23.78245364416083,15.255775044451182
1593045804447,-2696772.8623899836,-4292125.597801332,3858106.7735220925,-16.09138204762828,23.786759716854295,15.135097692251836
1593045805447,-2696788.3798291935,-4292101.665514329,3858123.2722622356,-16.050538145755148,23.902007007728265,15.406398738058467
1593045806447,-2696809.381643826,-4292078.782480318,3858141.445370902,-16.15366599609827,24.07306885829693,15.475189361529235
1593045807447,-2696823.502863928,-4292055.307934818,3858154.8529461506,-16.50491878182422,24.192364197064016,15.616226254058258
1593045808447,-2696840.377792081,-4292029.244472088,3858171.8076022603,-16.355993415643113,24.471447979247795,15.670399799656764
1593045809447,-2696858.2273995085,-4292005.293100665,3858187.9156331015,-16.355812222103488,24.480488968233175,15.773357842776395
1593045810447,-2696873.472424151,-4291980.16579165,3858203.442484955,-16.42468437963653,24.571481703811564,15.707296257937642
1593045811447,-2696891.53115287,-4291956.157172083,3858219.2240791856,-16.449330653119866,24.568545498026907,15.549695979256269
1593045812447,-2696907.993163399,-4291931.798469583,3858235.598942102,-16.365917490421968,24.56893481221008,15.540970878612576
1593045813447,-2696924.5774205266,-4291907.850748118,3858251.24025553,-16.516152825555654,24.654688839226306,15.677845113520998
1593045814447,-2696939.2656917553,-4291882.100829508,3858266.3238943308,-16.535868177070714,24.711394082753184,15.781047850193909
1593045815447,-2696956.778112814,-4291857.284280859,3858281.8488816824,-16.498919622427923,24.663804227090097,15.917171568427621
1593045816447,-2696971.1952632135,-4291832.915216757,3858296.411218979,-16.837222903933544,24.5995599602077,16.113507069337572
1593045817447,-2696989.474942375,-4291807.673902608,3858314.4015105637,-16.788890046317178,24.85260611849883,16.13076757145607
1593045818447,-2697007.363098068,-4291783.121797048,3858330.835564675,-16.689075326913443,24.82851641293609,16.230369873568478
1593045819447,-2697022.532328323,-4291757.439793474,3858346.609555323,-16.576986606531484,24.879811167294598,16.186465036562474
1593045820447,-2697040.3112317533,-4291733.477814531,3858363.071589684,-16.642540547535223,24.955439251378092,16.116916874965522
1593045821447,-2697056.3628760334,-4291708.028363056,3858379.112222879,-17.21429905363149,25.054782124026577,16.295666094500664
1593045822447,-2697074.225298668,-4291683.00172768,3858396.043805434,-17.303920780051367,25.28005710168709,16.44744514452986
1593045823447,-2697090.586377656,-4291656.631513125,3858410.9601964024,-17.284913032161462,25.545127298503246,16.457295454905164
1593045824447,-2697107.3507101336,-4291631.1752038,3858427.3832018627,-17.243042804820295,25.886191017928148,16.759370764549335
1593045825447,-2697124.6485977913,-4291605.070943635,3858444.1239048466,-17.557687717010772,26.07458053530101,16.651824889395275
1593045826447,-2697143.783746485,-4291579.170469504,3858461.8382035354,-17.778212879530134,26.29612290127654,16.69533169543961
1593045827447,-2697161.379925602,-4291552.778640658,3858477.7454112326,-17.71804500891505,26.447860663525145,16.767249903853514
1593045828447,-2697180.2994838,-4291526.008645335,3858495.7684363765,-17.597915170387502,26.490934644921133,16.856724341227416
1593045829447,-2697195.8050357546,-4291501.812954934,3858512.629448322,-17.51976982786192,26.591895771654922,16.995036553476876
1593045830447,-2697215.118715464,-4291473.639533834,3858528.938573415,-17.560865186996416,26.743228896359113,17.032680742198693
1593045831447,-2697231.6722246157,-4291446.416229586,3858546.4305493096,-17.91765551265093,26.77122616960783,17.056493156550413
1593045832447,-2697248.951541784,-4291418.631824262,3858562.615476905,-17.783149168982536,26.960610749420468,17.05939084611764
1593045833447,-2697265.6302576642,-4291393.071654122,3858580.0057621677,-17.872115427578677,26.95660870297674,17.164809689007235
1593045834447,-2697285.3108821204,-4291366.040180255,3858597.863600987,-17.89728489856776,26.978513578943936,17.07847989473431
1593045835447,-2697304.1662025303,-4291338.780129908,3858614.843386828,-17.949083488859255,26.84239429258683,17.007125933369387
1593045836447,-2697320.313472709,-4291311.792175518,3858631.308808111,-17.841470732853594,26.853660855323316,17.03585931749274
1593045837447,-2697339.0062478716,-4291285.329360866,3858649.054369076,-17.800976490674188,26.73489188132042,16.922742686824282
1593045838447,-2697357.1398757207,-4291258.742605365,3858666.3694727654,-17.74278839559671,26.57761251414866,17.059341970338703
1593045839447,-2697375.7479573665,-4291232.437603149,3858683.3797992594,-17.429054889266762,26.611619383911773,16.9453616701823
1593045840447,-2697392.499284027,-4291205.854232166,3858699.733472254,-17.324782046422992,26.455314807576283,16.94372385733873
1593045841447,-2697409.142728452,-4291178.6552912425,3858716.5446055876,-17.344211767904444,26.168457834906828,16.91496517792701
1593045842447,-2697426.984463664,-4291153.364114275,3858733.553512139,-16.97471914035986,25.871598766510814,16.84087226881895
1593045843447,-2697444.159977418,-4291127.300007422,3858750.5579240494,-16.737585705253036,25.531308110529512,16.656388056852332
1593045844447,-2697460.243858718,-4291101.620789083,3858767.1610233434,-16.674980555794125,25.197936232136403,16.353095253117818
1593045845447,-2697475.977885049,-4291076.878610122,3858783.7751668617,-16.759544946328827,25.154199448858662,16.08554117099618
1593045846447,-2697494.259181583,-4291052.295901325,3858799.4669787944,-16.76221899186913,24.944433965583006,15.90358803943691
1593045847447,-2697515.560207549,-4291031.517389833,3858823.9796935366,-16.449188679865713,26.214073482690054,15.019934321971888
1593045848447,-2697527.5648424006,-4291003.32747282,3858831.5316217435,-16.51843783381647,25.365848238285427,16.01352643924266
1593045849447,-2697543.782530578,-4290976.562298761,3858847.820735093,-16.69654653474474,24.884872182834545,15.902876018939386
1593045850447,-2697560.1249057264,-4290951.982732796,3858862.8090972006,-16.775196730491974,24.842899850082564,15.807771736643625
1593045851447,-2697577.809857576,-4290927.637582231,3858879.5532687455,-16.85220018410145,24.79236550861074,15.693438752030257
1593045852447,-2697593.282888153,-4290902.083479282,3858894.4237231943,-16.678154017334514,24.705892689342402,15.70869422544791
1593045853447,-2697610.8974037743,-4290877.616624943,3858910.022208317,-16.52474707185342,24.505837031074886,15.652030739145735
1593045854447,-2697625.7551390943,-4290852.560722752,3858925.294493092,-16.285292118784508,24.37045818053919,15.59265072661952
1593045855447,-2697642.507251329,-4290828.84746977,3858940.828616608,-16.134354448531997,24.187277554630136,15.513683043387342
1593045856447,-2697659.9269411694,-4290805.000506327,3858956.494432899,-15.987226468221515,24.117024544103916,15.443733975056977
1593045857447,-2697674.8299204884,-4290781.000564666,3858972.6374409758,-15.843337935380479,24.000087397403384,15.400634799079246
1593045858447,-2697690.8091767775,-4290758.617678889,3858986.3289205106,-15.792998554700416,23.941714075449323,15.400906958695138
1593045859447,-2697708.459246703,-4290733.4300549105,3859003.5855871695,-15.900748227125503,23.895140724411096,15.418954150296972
1593045860447,-2697725.8542346377,-4290710.643818819,3859020.472188711,-16.014981041373186,23.77369943247854,15.363933307720403
1593045861447,-2697734.694287444,-4290684.341467972,3859030.5476098517,-15.81219856994189,23.751297229225464,15.206460396330945
1593045862447,-2697755.7169390046,-4290662.02170155,3859049.502739049,-15.705974640945389,23.68645155987821,15.080258151442687
1593045863447,-2697770.9589408413,-4290638.248432834,3859064.0969870565,-15.745169110700427,23.489895057364006,15.021886653449991
1593045864447,-2697786.809575132,-4290615.109053907,3859079.2284589526,-15.59495982086609,23.35062842813803,14.892010602733226
1593045865447,-2697801.31265255,-4290591.818766626,3859093.8996560555,-15.586783588164497,23.05616606526847,14.686087097413568
1593045866447,-2697816.5193487643,-4290568.3835982,3859108.1248683324,-15.363122366860702,22.74482610687582,14.556526450342655
1593045867447,-2697832.1993561997,-4290545.501733067,3859122.4149148464,-15.022507169723761,22.57551271877742,14.352525819556178
1593045868447,-2697845.220761351,-4290523.083172594,3859135.7898460473,-14.824994679394047,22.321532179939354,14.21788424877147
1593045869447,-2697863.843958515,-4290502.433624463,3859152.3900825516,-14.691896234872468,22.05069362903862,14.020761796004706
1593045870447,-2697875.265136127,-4290479.116881049,3859164.5419159196,-14.435890175810282,21.80888652638707,13.825725160291487
1593045871447,-2697891.775467143,-4290458.126451671,3859178.7597297193,-14.286693586303551,21.484148714427672,13.73124548823547
1593045872447,-2697902.8874578406,-4290435.573004894,3859190.689234771,-14.101357035033915,21.27149139197696,13.604229832510692
1593045873447,-2697919.6013733074,-4290415.625632129,3859206.400402011,-13.853756520672032,21.02213912724958,13.449834205531609
1593045874447,-2697931.1297290786,-4290394.1059144605,3859217.8479494494,-13.886392014580796,20.633273885555937,13.24737704844733
1593045875447,-2697944.849777597,-4290373.203144943,3859230.6603461034,-13.639713964882514,20.615671907822772,13.061157230598534
1593045876447,-2697958.2382273944,-4290352.816598029,3859243.4417999587,-14.20604551857266,20.808225894591853,13.143866448129362
1593045877447,-2697976.395078167,-4290332.51606769,3859259.4397129565,-15.172907752364475,21.563549224634283,13.254619854011764
1593045878447,-2697990.6805126667,-4290311.889357123,3859270.6624234268,-15.905700108848912,22.280503073826157,13.615920880500495
1593045879447,-2698006.4257883593,-4290288.232578585,3859285.226215271,-16.163071089920063,23.004940513330475,14.255874425213026
1593045880447,-2698023.4718993152,-4290264.151756133,3859301.610488021,-16.235810789914574,23.93415872110923,15.123877812630012
1593045881447,-2698036.753318183,-4290240.115896598,3859314.4656969155,-16.717562595734236,24.839377998162945,15.94095774135773
1593045882447,-2698057.135415529,-4290214.52058216,3859333.165879175,-17.171803939085493,25.740327747624153,16.39504755853561
1593045883447,-2698075.1420325865,-4290188.502008603,3859349.9283892442,-17.502320813560694,26.32588838328776,16.749558279514606
1593045884447,-2698089.147094253,-4290162.533704664,3859366.484887624,-17.69494362729158,26.56386108529354,16.944322296080323
1593045885447,-2698112.6841708594,-4290137.176805103,3859390.3525686273,-17.56948821938314,26.639151975810712,17.093082923930144
1593045886447,-2698122.2339900937,-4290107.634954322,3859396.653312052,-17.61043884121947,26.662888157700404,17.1443081578068
1593045887447,-2698144.664863376,-4290081.3044709675,3859417.7727761394,-17.723600247135966,26.60052220693219,17.200319827062483
1593045888447,-2698163.2902995353,-4290055.080538519,3859434.39119919,-17.396639321713543,26.608537991910055,17.242691305573867
1593045889447,-2698179.6336463895,-4290028.521251353,3859451.2570873136,-16.913622600517563,26.441378506913765,17.314407757151326
1593045890447,-2698195.3004861227,-4290001.713190467,3859467.9364413987,-16.468228512736143,26.260128059585625,17.450686814738933
1593045891447,-2698207.262146838,-4289973.810965541,3859482.9399264897,-16.384187487772195,25.901492268207644,17.656918543092722
1593045892447,-2698227.0844513224,-4289948.817781111,3859502.537571066,-15.799512773658806,26.063942904523053,17.311022641971253
1593045893447,-2698243.6951636514,-4289923.254515623,3859520.2768369415,-16.481687625318237,25.894824745399763,16.912672802386815
1593045894447,-2698259.426967358,-4289897.97845671,3859537.7187569714,-17.030384821237693,25.959331094703675,16.538352282321675
1593045895447,-2698277.030504148,-4289871.415603094,3859553.904531313,-17.45824668387987,26.1942116662785,16.265725780434583
1593045896447,-2698296.1837693932,-4289846.135402253,3859571.2951371516,-17.901455169081874,26.23247440114308,16.163092027566442
1593045897447,-2698313.2665948,-4289818.122686702,3859586.296113865,-17.69945656917384,26.824379151634595,16.17542770226339
1593045898447,-2698328.9142532484,-4289791.087823919,3859602.6266944897,-17.864540701135237,27.01711232661965,16.418863384650344
1593045899447,-2698349.424393931,-4289765.067390443,3859620.516645007,-17.583827464654586,27.434459113457418,16.548692573897007
1593045900447,-2698367.0574929537,-4289737.141235735,3859636.662136127,-18.005495629733197,27.4384803839489,16.81414749413118
1593045901447,-2698386.0412849397,-4289709.375566685,3859653.531369676,-17.946236484993783,27.582047324682463,16.955937741255045
1593045902447,-2698402.837560251,-4289681.633006771,3859669.6736767436,-18.219945382527346,27.512438289310033,17.125043028624123
1593045903447,-2698421.3497143458,-4289655.222603137,3859688.2778553963,-18.429749744902914,26.843113073311766,17.435956318857603
1593045904447,-2698432.837802851,-4289626.012968589,3859700.8489349964,-17.558264052473962,26.83635402860873,18.00300604409658
1593045905447,-2698456.1846704828,-4289600.595834032,3859722.4298992967,-17.317153170034835,26.607992591524127,17.222690661051274
1593045906447,-2698475.6288580466,-4289575.546957311,3859740.2402302735,-17.96988898827168,26.020478032219536,17.422280846161176
1593045907447,-2698492.05800925,-4289548.366417903,3859757.0122624147,-17.755300396895873,25.67174426925305,17.13834191024366
1593045908447,-2698511.341392986,-4289523.658031752,3859775.0764864516,-17.543547681240447,25.474768319353025,16.828615231545758
1593045909447,-2698526.9461921914,-4289497.115255927,3859790.4023450604,-17.45810652537596,25.357514697688273,16.556506353779355
1593045910447,-2698547.1877422873,-4289473.738897493,3859808.4142113016,-17.298037295366328,25.315139599769132,16.329757240763733
1593045911447,-2698563.666377584,-4289447.402059445,3859824.1170477755,-17.24415614928782,25.315597486932997,16.244990068726707
1593045912447,-2698580.2655596198,-4289421.967523593,3859839.9476991566,-17.355874321915216,25.247769814310097,16.29628076694897
1593045913447,-2698596.7098512626,-4289396.050121202,3859855.9414706375,-17.228693555033637,25.291725833366208,16.329851257906824
1593045914447,-2698614.275045511,-4289370.740980493,3859871.6646793885,-17.039262493144406,25.333286544776378,16.2979449464976
1593045915447,-2698631.4935642844,-4289346.336402508,3859889.3314211257,-16.904198124921162,25.325055406235013,16.254804348863253
1593045916447,-2698647.839502785,-4289320.894693712,3859904.796803869,-16.92585380870401,25.195716755911665,16.035411736297785
1593045917447,-2698664.4153429535,-4289295.713742279,3859921.052082066,-16.92372691533556,25.04267249641591,16.101109553197794
1593045918447,-2698681.3031861293,-4289270.72381331,3859936.6257784814,-17.05450128434431,24.823016433614534,15.914804768503593
1593045919447,-2698699.3944732156,-4289245.947531952,3859952.7028283607,-17.083544261345097,24.764706427927592,15.624898396833766
1593045920447,-2698716.4790651803,-4289221.679659003,3859968.422489592,-17.250002347333183,24.755820327073366,15.10280292814367
1593045921447,-2698733.5150552327,-4289196.633079938,3859982.7583323084,-17.842322763976618,24.41103972322095,14.805288046080987
1593045922447,-2698751.565265871,-4289172.836006797,3859997.4313641037,-18.244773696099838,24.379593051065402,14.392612550607378
1593045923447,-2698770.5358704915,-4289148.526690455,3860011.5348751345,-18.559338642937572,24.30636971576218,13.800233539964502
1593045924447,-2698789.619695014,-4289124.903332255,3860025.5545620844,-19.11451088683578,24.106457512915973,13.474063038720528
1593045925447,-2698808.1962934425,-4289100.215327986,3860038.485611675,-19.517053698637127,23.883363317842317,12.86794491159462
1593045926447,-2698828.783411621,-4289076.380930202,3860051.8079043957,-19.864353910293765,23.722248646465665,12.219360041691182
1593045927447,-2698849.5724832825,-4289052.60209735,3860063.177768158,-20.26764330690065,23.43596760688342,11.810432235717691
1593045928447,-2698869.7090500067,-4289030.059896501,3860075.652304533,-20.333927884102895,23.317933145638882,11.666160493447114
1593045929447,-2698892.6305668247,-4289008.665160333,3860087.56949091,-21.259711236724634,22.63578136446356,12.259411453302258
1593045930447,-2698913.9017215692,-4288984.769875515,3860100.9612158984,-21.29601705957607,22.259878149471795,11.684953275390818
1593045931447,-2698932.5465636724,-4288959.854848401,3860109.566208258,-21.289629416847262,23.26662104887113,10.769464288149788
1593045932447,-2698954.5102451923,-4288937.015152204,3860119.712447521,-21.623702126605867,22.966008223431796,10.40034108652854
1593045933447,-2698976.4973171987,-4288914.075965896,3860129.791244318,-21.859682900636482,22.783776515624997,9.904620192625826
1593045934447,-2698997.761904883,-4288891.076265996,3860139.298039077,-21.897404147157953,22.829103771272393,9.616043854850476
1593045935447,-2699020.1264637867,-4288868.769129552,3860148.750881791,-22.11892655845168,22.538553725510084,9.425524422351051
1593045936447,-2699039.529480243,-4288845.515363814,3860157.5313743935,-22.38554605957827,22.37156266417972,9.135261961062513
1593045937447,-2699063.7034177515,-4288822.964848512,3860165.630424141,-22.792553810551546,22.187234655011633,8.461562328225115
1593045938447,-2699087.3658722453,-4288801.448816506,3860174.575551415,-22.969998745229713,22.110067026129418,7.927768268406371
1593045939447,-2699110.7897744626,-4288779.25868603,3860181.9333927715,-23.34650632047764,21.861765061257397,7.776033039983901
1593045940447,-2699133.2934395005,-4288756.841919913,3860188.918153238,-23.369088260167185,21.85506919058954,7.828627114840446
1593045941447,-2699156.9162864205,-4288735.934526302,3860197.359463707,-23.638571935906118,22.00022261586327,7.830463001050611
1593045942447,-2699181.544232368,-4288713.952672919,3860205.230206842,-23.798316166823977,22.07282734048976,7.640721562026061
1593045943447,-2699207.0504239732,-4288693.11295535,3860213.625514085,-24.086220643754395,22.008472588527496,7.472077681347487
1593045944447,-2699230.91087139,-4288670.857656859,3860220.2626779373,-24.484307728770396,21.932388895232066,7.214706694089556
1593045945447,-2699255.0784858246,-4288648.846294749,3860227.702593472,-24.74813342438308,21.944089906103482,6.85282549679167
1593045946447,-2699279.414635032,-4288626.639861981,3860234.439754834,-25.300158769380086,21.85483569941654,6.7701211318136245
1593045947447,-2699303.3238367713,-4288603.48716265,3860239.6810964565,-25.475811862325322,21.994797075225765,6.3430653852165655
1593045948447,-2699328.6217198065,-4288582.092672696,3860245.670288753,-26.008151398401747,21.974328998502898,6.198190885780316
1593045949447,-2699355.6975342715,-4288558.246132501,3860250.829768459,-26.351738736107034,22.06356049188077,5.92528888901762
1593045950447,-2699381.387505398,-4288538.028553242,3860256.7495675664,-26.879297233859155,21.962464412996383,5.644791979452497
1593045951447,-2699410.399647883,-4288519.0624767905,3860264.866190812,-27.29648649697023,21.971430183424545,5.288989511507807
1593045952447,-2699435.7837302177,-4288492.992450695,3860267.927104282,-27.848702643287105,21.95984333588401,4.9696768510721085
1593045953447,-2699464.6277315537,-4288474.678813866,3860274.293349343,-28.02428358609801,22.037400898181758,4.681004311793298
1593045954447,-2699494.6386087076,-4288453.269408282,3860280.085440862,-28.37521584997932,22.01572966198515,4.577812671755158
1593045955447,-2699522.9768745676,-4288429.665741031,3860284.109136131,-28.24106396181869,22.079279632953277,4.394220215063816
1593045956447,-2699551.931033031,-4288406.387215065,3860287.7210935694,-28.14213432885907,22.357666584546035,4.370758056689772
1593045957447,-2699580.2906323066,-4288385.351773067,3860292.9597985605,-28.66780593627879,22.334040785878827,5.028314274495465
1593045958447,-2699609.6164074834,-4288363.680062347,3860298.5472177723,-28.415101729401577,22.589285108617702,4.946021069562956
1593045959447,-2699638.076412363,-4288341.149898961,3860304.6090213866,-28.602227016571835,22.64806029005827,5.016742747713388
