utcTimeMillis,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
1593045877447.0,-3276052.9562305547,-5212849.111388834,4686887.132521196,-590128.0833332813,-941701.2662345041,844872.5278562461,-239900.84973368322,-382840.6471697724,343463.0364646624
1593045878447.0,-3276068.409161957,-5212828.21726588,4686899.9953854345,-590128.2104894103,-941700.9148158724,844871.9360615704,-239900.44718816385,-382840.50332221336,343462.5784708347
1593045879447.0,-3276084.1810635002,-5212805.546460891,4686914.083895717,-590128.3121362018,-941699.6062475168,844872.6079945031,-239900.22096509126,-382840.06919447955,343462.8851890695
1593045880447.0,-3276100.70160573,-5212781.77120245,4686929.747018952,-590128.6458021478,-941698.4307633602,844873.9537160255,-239900.15714984288,-382839.93756597914,343463.29704239155
1593045881447.0,-3276115.6086107004,-5212757.432574558,4686944.173792217,-590127.8492282599,-941697.6126611517,844873.79816753,-239899.73076904332,-382840.0041065885,343462.94896439207
1593045882447.0,-3276133.8375816476,-5212731.961682818,4686961.225288353,-590129.76205516,-941696.5821760274,844875.3248281642,-239900.6003006691,-382839.9457887806,343463.41021105036
1593045883447.0,-3276152.04744574,-5212705.917759834,4686978.230644659,-590130.4003445982,-941695.9368241716,844875.7076650948,-239900.48423385478,-382840.09378449584,343463.13620448124
1593045884447.0,-3276168.041295929,-5212679.76526241,4686995.114211725,-590129.2049605664,-941695.8045844741,844875.627317256,-239899.73654332964,-382840.39863301057,343462.8010521161
1593045885447.0,-3276188.3038757425,-5212653.988012705,4687016.0225536395,-590131.2847108654,-941696.1234699211,844877.8838690538,-239900.5991712809,-382840.73769995733,343463.4638444123
1593045886447.0,-3276202.5323532885,-5212626.025339906,4687028.76473862,-590128.2943732999,-941694.9665735094,844873.5902429606,-239899.0791235243,-382840.3576743597,343461.29469385307
1593045887447.0,-3276221.511838414,-5212598.995397663,4687046.339760035,-590130.2518639028,-941695.2624357109,844875.1568314256,-239900.30027329936,-382840.77546693984,343462.5859281388
1593045888447.0,-3276240.0676808786,-5212572.358533397,4687063.2365581095,-590130.556806187,-941695.676164123,844875.3886277033,-239900.16601538486,-382841.01570302626,343462.66296908946
1593045889447.0,-3276257.2522386857,-5212545.814621757,4687080.127916112,-590129.6019093117,-941695.9223464085,844875.4384533875,-239899.57941824687,-382841.06687925383,343462.6182418982
1593045890447.0,-3276273.4716926413,-5212519.215329688,4687096.941384165,-590128.5908680034,-941696.0234811665,844875.394777179,-239899.2912818475,-382841.0489395909,343462.55738852074
1593045891447.0,-3276287.215130748,-5212491.995887614,4687112.82472747,-590126.849353861,-941695.7103435601,844874.8839043501,-239898.94081816965,-382840.8936555222,343462.381124507
1593045892447.0,-3276304.147427805,-5212465.976504853,4687130.68273865,-590128.2720000765,-941696.2841572175,844875.8405289404,-239899.99754305338,-382841.1416626041,343462.8311057038
1593045893447.0,-3276321.0865437826,-5212440.235373026,4687148.318694651,-590129.0729675419,-941696.6002856365,844875.8903329396,-239900.2996437439,-382841.12979118107,343462.64110255655
1593045894447.0,-3276337.5622677165,-5212414.740090924,4687165.785247359,-590129.1798933892,-941696.7488636329,844875.6539195796,-239900.19924539368,-382841.0245078415,343462.41582985665
1593045895447.0,-3276354.800200591,-5212388.595331365,4687182.489587865,-590129.6580324043,-941696.2852305538,844875.061502409,-239900.27843024512,-382840.72077490017,343462.1808239575
1593045896447.0,-3276373.2661074,-5212362.94935178,4687199.518722261,-590130.5566612734,-941696.4153865878,844875.0470001684,-239900.45325408605,-382840.8088615578,343462.2923521742
1593045897447.0,-3276390.90377451,-5212335.799687006,4687215.4207823295,-590130.1726530726,-941695.4539543062,844874.4479148071,-239899.99328832497,-382840.425721796,343462.1564024198
1593045898447.0,-3276407.517366299,-5212308.654700477,4687231.606838797,-590129.3734674687,-941695.1665978202,844874.546189436,-239899.631989058,-382840.5310230276,343462.3944417036
1593045899447.0,-3276426.2661134657,-5212281.965129372,4687248.750625025,-590130.3656736277,-941695.3374865009,844875.2260477499,-239900.1364416304,-382840.74779231363,343462.726489496
1593045900447.0,-3276444.5104215615,-5212254.53094328,4687265.400059773,-590130.4860138273,-941694.9648741052,844875.190532935,-239900.04638046017,-382840.6455038378,343462.6064415959
1593045901447.0,-3276463.1960630137,-5212226.849925658,4687282.247352456,-590130.7327143437,-941694.7116503447,844875.3026919554,-239900.03644211902,-382840.655724245,343462.6100820654
1593045902447.0,-3276480.931437466,-5212199.153783401,4687298.754667671,-590130.2749444242,-941694.6966595976,844875.1575582993,-239899.78028028033,-382840.77538017434,343462.5206959364
1593045903447.0,-3276499.215889175,-5212172.401809222,4687316.5727128,-590130.53995792,-941695.4920782528,844875.9711648864,-239899.96659287316,-382841.18890410464,343462.85607039835
1593045904447.0,-3276513.3569774753,-5212144.228387176,4687331.613263359,-590127.9639142202,-941694.8844105818,844874.6824602325,-239898.9642726759,-382840.83635541244,343462.2524541283
1593045905447.0,-3276532.556646655,-5212117.747958943,4687350.095676431,-590130.1538489511,-941695.7948409561,844876.1523446182,-239900.3042978416,-382841.27600114833,343462.9692500508
1593045906447.0,-3276552.075062724,-5212092.23394272,4687368.258311224,-590131.3246925812,-941696.750703236,844876.4722912882,-239900.55057280662,-382841.48300931783,343462.8425221973
1593045907447.0,-3276569.7990863547,-5212065.914090484,4687385.55561699,-590130.4156967553,-941696.5426679779,844875.8313521692,-239899.81648682032,-382841.11803117295,343462.3667502487
1593045908447.0,-3276588.429935151,-5212040.631846137,4687403.234385891,-590130.5606698552,-941697.0395692862,844875.7428015925,-239899.8730738829,-382841.2045020774,343462.34492979856
1593045909447.0,-3276605.3028514185,-5212014.691819946,4687419.497680757,-590129.5057901521,-941696.7793374131,844874.8252997336,-239899.44420808085,-382840.94781463966,343462.02606731164
1593045910447.0,-3276624.0195578528,-5211990.248701205,4687436.655436683,-590130.2699607083,-941697.5596308026,844875.0669658879,-239899.9396168017,-382841.21082376596,343462.3285553689
1593045911447.0,-3276641.4003440607,-5211964.760219416,4687452.92462399,-590129.7116823222,-941697.1361024566,844874.6549478774,-239899.65586085018,-382840.8587882771,343462.22943193873
1593045912447.0,-3276658.386568336,-5211939.381870098,4687468.975005367,-590129.3302008552,-941697.0643098427,844874.4973802208,-239899.61823235278,-382840.84641772363,343462.319896863
1593045913447.0,-3276674.9766370123,-5211913.656073144,4687484.940337356,-590128.9653807192,-941696.8176054547,844874.4012673262,-239899.61272050664,-382840.7709373962,343462.3836256771
1593045914447.0,-3276692.018918507,-5211888.158729614,4687500.7418357525,-590129.1276712548,-941696.9064277852,844874.3248581049,-239899.81160095718,-382840.87328043487,343462.4360255177
1593045915447.0,-3276709.091521594,-5211863.286868542,4687517.5699241,-590129.2062711137,-941697.3282084418,844874.9287425459,-239899.86692522254,-382841.0451846307,343462.7108331301
1593045916447.0,-3276725.773279352,-5211838.124375111,4687533.535691803,-590129.0337707882,-941697.3002335505,844874.5314928924,-239899.8104659739,-382840.9495656009,343462.43205622217
1593045917447.0,-3276742.3762793634,-5211813.027635554,4687549.701743227,-590128.9234922933,-941697.3564449458,844874.5073742798,-239899.8080581077,-382840.94576536806,343462.44878375775
1593045918447.0,-3276759.1832286566,-5211788.073695997,4687565.478547486,-590129.0714465353,-941697.4973904917,844874.2305463881,-239899.9210222653,-382840.98436891707,343462.35765857866
1593045919447.0,-3276776.7294074306,-5211763.235063409,4687581.308678936,-590129.5964571165,-941697.6108944411,844874.1085562408,-239900.1147424446,-382840.986746396,343462.361200835
1593045920447.0,-3276794.0902641993,-5211738.731616577,4687596.896782038,-590129.6860557686,-941697.8152686165,844873.826544134,-239900.04003475452,-382841.0095376039,343462.28180217993
1593045921447.0,-3276811.529345217,-5211714.013653754,4687611.653455589,-590129.9174448968,-941697.7803304414,844873.1702670504,-239900.10338800077,-382840.93192569737,343462.0969524161
1593045922447.0,-3276829.446684453,-5211689.845894121,4687626.21337435,-590130.3452530545,-941698.0914843049,844872.8190335159,-239900.21402065814,-382841.0224360181,343462.1371352913
1593045923447.0,-3276848.0762236933,-5211665.632782792,4687640.282811993,-590130.9366226085,-941698.1410384085,844872.3555675845,-239900.3186672904,-382840.9536995555,343462.10706322786
1593045924447.0,-3276867.198622987,-5211641.8462930415,4687654.176019544,-590131.5148448488,-941698.4515225347,844872.0747236118,-239900.37386823905,-382841.0282466163,343462.16322167934
1593045925447.0,-3276886.200267964,-5211617.635695385,4687667.266640895,-590131.660009062,-941698.3199553642,844871.4084706355,-239900.23795553535,-382840.90000781236,343462.02627908083
1593045926447.0,-3276906.2776219836,-5211593.700949052,4687680.234726964,-590132.3905883282,-941698.4554556259,844871.0256176007,-239900.40106762334,-382840.9457560014,343462.05799943407
1593045927447.0,-3276926.9101463556,-5211569.95386771,4687692.106207794,-590132.9631161003,-941698.6767058582,844870.2143083749,-239900.39782811253,-382841.0116845426,343461.9152631827
1593045928447.0,-3276947.3047502073,-5211546.966395605,4687704.248764211,-590132.8751476384,-941699.2546477416,844870.184610845,-239900.1047211296,-382841.1826469268,343462.176021812
1593045929447.0,-3276969.4520664737,-5211525.115576851,4687716.385277792,-590133.9886936652,-941700.2321054975,844870.3975961991,-239900.43452830988,-382841.41789001325,343462.43661341525
1593045930447.0,-3276991.2072869516,-5211502.268562331,4687729.033182388,-590134.1108567389,-941699.9369957699,844870.7080876613,-239900.20112038808,-382841.03306386806,343462.5678324201
1593045931447.0,-3277011.258110132,-5211477.947285153,4687739.07919376,-590133.0325343752,-941698.6187533867,844869.0079833433,-239899.63462354528,-382840.4058545784,343461.82141680125
1593045932447.0,-3277032.5644709766,-5211454.614400992,4687749.072068619,-590133.5708820975,-941698.9244574534,844868.4080088607,-239900.0389345747,-382840.79336911114,343461.9297173367
1593045933447.0,-3277054.253510631,-5211431.48679683,4687758.814916239,-590134.0115994735,-941699.2364963567,844868.0075443431,-239900.1725478584,-382840.97955136606,343462.0417306983
1593045934447.0,-3277075.734719691,-5211408.421877371,4687768.280915922,-590134.0145294698,-941699.3938573503,844867.782172709,-239900.05934103482,-382841.0046653032,343462.18287981424
1593045935447.0,-3277097.8015744304,-5211385.910945306,4687777.626301058,-590134.3646585238,-941699.835890149,844867.6689537246,-239900.13397347994,-382841.13435756083,343462.29879606003
1593045936447.0,-3277118.4617436253,-5211363.037009692,4687786.51396094,-590133.6633687912,-941699.7667055205,844867.3352532513,-239899.78437568195,-382840.9946310359,343462.26523021393
1593045937447.0,-3277141.303886705,-5211340.410146914,4687794.699577228,-590134.9116049943,-941699.8760093509,844866.6873636299,-239900.4054766754,-382840.9923959032,343462.10988379526
1593045938447.0,-3277164.661446829,-5211318.4328838745,4687803.100210155,-590135.6571995212,-941700.2683788035,844866.5170424263,-239900.47669577147,-382841.08204322064,343462.2047849329
1593045939447.0,-3277188.1903284965,-5211296.474843912,4687810.842751273,-590135.9253124662,-941700.4823174896,844866.1191965957,-239900.2922009014,-382841.0738718562,343462.18347240885
1593045940447.0,-3277211.191231478,-5211274.296909634,4687818.15474363,-590135.5687751555,-941700.4122567882,844865.8196663628,-239899.94322234104,-382840.9623598274,343462.2437225026
1593045941447.0,-3277234.670199801,-5211252.790960196,4687826.064734197,-590135.7485825492,-941700.7086553858,844866.1715114873,-239899.9945422306,-382841.02289729926,343462.53573864634
1593045942447.0,-3277258.8717595227,-5211230.997955789,4687833.859860844,-590136.2806061698,-941700.5715415529,844866.1855697813,-239900.15350326907,-382840.86734767543,343462.5249481445
1593045943447.0,-3277283.9452696852,-5211209.793088715,4687841.927594901,-590137.0283709287,-941700.8593776884,844866.3006826268,-239900.3065022825,-382840.95362588845,343462.54028689937
1593045944447.0,-3277308.5113434587,-5211188.018550288,4687849.108005231,-590136.9954512863,-941700.6044349547,844865.7209638448,-239900.08272008706,-382840.78494991275,343462.2701252462
1593045945447.0,-3277332.997593532,-5211166.114893261,4687856.32585631,-590136.9531281199,-941700.4254305619,844865.4917895652,-239899.9885508851,-382840.73866973736,343462.2760840456
1593045946447.0,-3277357.5818097163,-5211144.0512583675,4687863.202274374,-590137.0896318587,-941700.2819121559,844865.2148642184,-239900.03582314565,-382840.7368571687,343462.263710736
1593045947447.0,-3277381.871997915,-5211121.325659385,4687869.028501723,-590137.02967866,-941699.8781366097,844864.4911025709,-239900.00485997176,-382840.6569672058,343462.10652339156
1593045948447.0,-3277406.8906896934,-5211099.331314768,4687874.863407169,-590137.5481107563,-941700.2271310461,844864.2939740731,-239900.22729405778,-382840.91303653293,343462.25296288694
1593045949447.0,-3277433.1917475387,-5211076.226248341,4687880.15295278,-590138.5491521172,-941699.6554152486,844863.9054648527,-239900.50572041806,-382840.6775814413,343462.24968114786
1593045950447.0,-3277459.362188959,-5211054.794548719,4687885.677126596,-590138.845527053,-941700.5143916374,844863.9062884068,-239900.36403527972,-382841.1187581247,343462.3958829916
1593045951447.0,-3277487.336870741,-5211034.728128038,4687892.5040539615,-590140.0201794236,-941701.5880669404,844864.6305148525,-239900.61401361294,-382841.3636162687,343462.7051330815
1593045952447.0,-3277514.109513969,-5211011.325857879,4687897.102165852,-590139.7282933248,-941699.8587510937,844863.4403457902,-239900.18147153698,-382840.40985282336,343462.1055997096
1593045953447.0,-3277542.161921339,-5210990.821510871,4687902.621665109,-590140.3277368657,-941701.010026783,844863.5425145403,-239900.30095681208,-382841.0694902718,343462.3216151318
1593045954447.0,-3277571.457016834,-5210969.786020924,4687908.212756908,-590141.2669714212,-941701.0746917413,844863.6486133926,-239900.46191399713,-382840.9418174516,343462.4210378361
1593045955447.0,-3277600.212754983,-5210947.31837982,4687912.833865674,-590141.0929257558,-941700.2011815661,844863.0644919369,-239900.06484949673,-382840.53627989924,343462.19975718
1593045956447.0,-3277629.106952813,-5210924.329719477,4687916.870952786,-590140.9882002699,-941699.5775777085,844862.5441868319,-239899.8840185791,-382840.4644456072,343462.1442809425
1593045957447.0,-3277657.9034328973,-5210902.427059694,4687921.785541064,-590140.9836617686,-941700.14826229,844863.1490260726,-239899.86767626772,-382840.9131108122,343462.60943370283
1593045958447.0,-3277686.921231878,-5210880.492992059,4687926.975795339,-590141.0513277702,-941700.2384964556,844863.4981435381,-239899.87007244152,-382840.8979376469,343462.6984800032
1593045959447.0,-3277715.7204822926,-5210858.219976954,4687932.724373214,-590141.0160064539,-941700.0338837163,844863.9481125062,-239899.8563114002,-382840.77678945824,343462.77070136036
1593045960447.0,-3277744.69917861,-5210836.414600603,4687938.215388658,-590141.1912255606,-941700.2224706779,844863.83475919,-239899.950688803,-382840.85935523175,343462.55821642105
1593045961447.0,-3277772.5812736847,-5210812.86803917,4687942.166709632,-590140.6604721772,-941699.2594757082,844862.823857286,-239899.75184393252,-382840.47883139126,343462.12979007326
1593045962447.0,-3277802.0877804924,-5210790.30964729,4687947.0638117725,-590141.4685611257,-941699.5592666202,844863.068742567,-239900.16227559798,-382840.7969029968,343462.41937133914
1593045963447.0,-3277831.4230816616,-5210767.907119729,4687952.059026032,-590141.6965448925,-941699.7955884875,844863.2186600473,-239900.13333762737,-382840.91844462085,343462.509840953
1593045964447.0,-3277860.683196082,-5210745.204976353,4687956.8585285,-590141.6726475202,-941699.7190255744,844863.1610862261,-239900.00888033214,-382840.8621345817,343462.47352090053
1593045965447.0,-3277889.643483416,-5210722.675523605,4687960.972934363,-590141.4441928967,-941699.8078607145,844862.7077765029,-239899.86918471637,-382840.9005959824,343462.30646836007
1593045966447.0,-3277919.0028793733,-5210701.278938209,4687965.685162872,-590141.5588501188,-941700.5373055637,844862.9446189775,-239899.92474815284,-382841.15389545535,343462.5008733186
1593045967447.0,-3277948.5356574873,-5210677.475997678,4687970.427916995,-590141.7579354072,-941699.3278315943,844863.0501857565,-239899.99322722928,-382840.5470745033,343462.53619043395
1593045968447.0,-3277977.3996833786,-5210654.083615812,4687974.338761717,-590141.3172305648,-941699.1712880689,844862.5760551157,-239899.75710092016,-382840.6892531523,343462.33700562094
1593045969447.0,-3278006.517194864,-5210630.909086477,4687978.790992703,-590141.3820823298,-941699.3378591086,844862.7731619538,-239899.86298216638,-382840.892868237,343462.5091389553
1593045970447.0,-3278036.461531954,-5210609.821775695,4687983.98544027,-590141.9041621019,-941700.6987621875,844863.273612049,-239900.0763744957,-382841.4249427353,343462.68832130235
1593045971447.0,-3278065.896805423,-5210589.270571408,4687989.088752978,-590141.7554705238,-941701.396092372,844863.3702948634,-239899.90928309815,-382841.3679189381,343462.6058575002
1593045972447.0,-3278094.6713588876,-5210566.483980191,4687993.1333907135,-590141.2537461023,-941700.153949027,844862.6946373199,-239899.69724978157,-382840.58993596747,343462.26960476843
1593045973447.0,-3278123.3477896885,-5210543.842992548,4687997.05531604,-590141.0268945333,-941699.8364851219,844862.4326713926,-239899.71518807556,-382840.61401704315,343462.2956863037
1593045974447.0,-3278151.357446605,-5210522.697785531,4688001.162666978,-590140.5022412912,-941700.6873953145,844862.560368546,-239899.59848666115,-382841.0749681841,343462.48392282095
1593045975447.0,-3278179.8673707442,-5210498.926754755,4688005.199059402,-590140.7191553172,-941699.3347248561,844862.5747027418,-239899.85592191658,-382840.4400562573,343462.52302442945
1593045976447.0,-3278209.5806927816,-5210476.427155167,4688010.245608171,-590141.567351672,-941699.723691612,844863.1751163991,-239900.2080617937,-382840.8418705821,343462.7509113069
1593045977447.0,-3278237.3613840016,-5210451.610072228,4688013.387434901,-590140.584354374,-941698.5993902456,844862.1695076624,-239899.65338992406,-382840.50109897344,343462.23584107554
1593045978447.0,-3278266.253131478,-5210430.931621435,4688018.612864366,-590140.8275636187,-941700.8400282897,844863.0903559907,-239899.8477492197,-382841.6297493931,343462.72918852454
1593045979447.0,-3278294.2094165925,-5210408.484084382,4688022.71465054,-590140.3682375599,-941700.5300706113,844862.6923929635,-239899.68241554924,-382841.1509212948,343462.44010493456
1593045980447.0,-3278322.6697322936,-5210387.4964276,4688027.245726118,-590140.4640799001,-941701.2702791071,844862.7866285718,-239899.80437288553,-382841.3227824302,343462.49388215074
1593045981447.0,-3278349.89017771,-5210366.350662578,4688031.997015338,-590139.704794838,-941701.4283600538,844862.9060630177,-239899.53177776767,-382841.17287648295,343462.50999094715
1593045982447.0,-3278378.272323008,-5210345.633813852,4688036.639155153,-590140.1805613887,-941701.6859395033,844862.8390698486,-239899.88582879235,-382841.12545422075,343462.4364377432
1593045983447.0,-3278405.6242503473,-5210325.971000753,4688041.254537204,-590139.5501984006,-941702.3698862232,844862.7351075434,-239899.58202110385,-382841.24613505165,343462.37631084374
1593045984447.0,-3278433.0351288333,-5210305.257492486,4688045.710565959,-590139.3574977957,-941701.9082245472,844862.6389008826,-239899.61331296733,-382840.8582507086,343462.36541835015
1593045985447.0,-3278460.187342164,-5210283.593687773,4688049.980809573,-590139.1060018063,-941701.1356403454,844862.4748013711,-239899.60142626957,-382840.5709813959,343462.3316404596
1593045986447.0,-3278487.179073129,-5210262.746830215,4688054.248323377,-590138.882636028,-941701.3983692408,844862.3764907395,-239899.59939093952,-382840.8428111553,343462.3329502749
1593045987447.0,-3278514.577236764,-5210241.151912778,4688058.741132975,-590139.3223067748,-941701.0806817499,844862.7336767775,-239899.91237994688,-382840.75904089486,343462.5761832643
1593045988447.0,-3278538.8375590863,-5210218.547291391,4688060.643739993,-590137.5862501947,-941700.3664086602,844861.2966921593,-239899.25245182778,-382840.5817114108,343462.0215813401
1593045989447.0,-3278566.7293594265,-5210198.584097287,4688065.213123293,-590139.3661370353,-941701.7855552069,844862.4522263703,-239900.32565176894,-382841.31129086507,343462.75399133645
1593045990447.0,-3278593.521998087,-5210178.815434482,4688069.368465799,-590139.3605296512,-941702.3496723301,844862.5815178012,-239900.12768638227,-382841.28217670944,343462.67718936293
1593045991447.0,-3278621.115455849,-5210158.602713291,4688073.570512251,-590139.6912383663,-941702.1534489366,844862.6207457345,-239900.11968307148,-382840.952355999,343462.6006199689
1593045992447.0,-3278648.0919327918,-5210137.538577057,4688077.894394836,-590139.3175912334,-941701.5712012743,844862.7241621059,-239899.82149638626,-382840.6765996773,343462.5943618548
1593045993447.0,-3278674.1740540024,-5210115.37252702,4688080.699712989,-590138.668804896,-941700.7581005904,844861.8413965188,-239899.60646690044,-382840.4933617044,343462.2274013204
1593045994447.0,-3278701.3330290127,-5210095.769897334,4688086.061554652,-590139.0659044733,-941702.1167875708,844863.0525164863,-239899.89898490644,-382841.24067587266,343462.8371640338
1593045995447.0,-3278727.087753225,-5210073.557799684,4688089.053367857,-590138.4219284785,-941701.0003452064,844862.0047836159,-239899.65780158338,-382840.63943586475,343462.250360675
1593045996447.0,-3278753.1035790094,-5210053.290155416,4688093.153840716,-590138.3986532256,-941701.8139179796,844862.3604445622,-239899.79964643085,-382841.104834961,343462.53725727764
1593045997447.0,-3278778.7634833297,-5210032.49699456,4688097.1396751935,-590138.2041809338,-941701.7830026364,844862.4738053009,-239899.8066858548,-382840.9887023894,343462.58743102744
1593045998447.0,-3278805.221730292,-5210012.55618796,4688101.375785233,-590138.5305956961,-941702.1687784307,844862.7392553305,-239899.97308084733,-382841.059309562,343462.6821808161
1593045999447.0,-3278830.396770036,-5209990.142947912,4688105.23678467,-590137.78624623,-941700.7633922175,844862.7573066293,-239899.62403525753,-382840.4246242989,343462.6730475261
1593046000447.0,-3278856.8427736666,-5209970.515079487,4688111.103774093,-590138.3310103253,-941701.923993407,844863.9404550648,-239899.96585019393,-382841.0914149054,343463.0812097192
1593046001447.0,-3278882.567439516,-5209949.776002527,4688116.380733823,-590138.0789660539,-941701.6458585381,844863.9506439473,-239899.8171504706,-382840.83768582,343462.8022346285
1593046002447.0,-3278908.799448508,-5209928.828690869,4688122.109259937,-590138.3029729818,-941701.3754267029,844864.1526465055,-239899.9306173207,-382840.71857356717,343462.73108793073
1593046003447.0,-3278934.759929573,-5209906.669061119,4688127.416508834,-590138.3440607071,-941700.5037662582,844863.9514535514,-239899.94969233553,-382840.4367408641,343462.5497237765
1593046004447.0,-3278961.4336920287,-5209885.62877936,4688133.646751909,-590138.7499355918,-941700.8910753569,844864.4359751509,-239900.0756871602,-382840.78976817935,343462.7222347119
1593046005447.0,-3278988.3457934507,-5209864.539482737,4688140.577146594,-590138.8663858557,-941700.9837886108,844865.1559700922,-239899.96638716327,-382840.8313953986,343462.91442154243
1593046006447.0,-3279013.5968415136,-5209841.544629123,4688147.4212051425,-590137.6965566287,-941699.8053865109,844865.50233541,-239899.38634545234,-382840.3738024314,343462.8926796014
1593046007447.0,-3279039.275029904,-5209818.74762588,4688155.456958647,-590137.5795875888,-941699.5547134846,844866.4746955562,-239899.54427170398,-382840.54001631035,343463.14251687337
1593046008447.0,-3279064.9289449276,-5209795.580573329,4688163.455886786,-590137.672857721,-941699.3751336277,844866.8054022165,-239899.73993431628,-382840.67555659474,343463.00867428526
1593046009447.0,-3279091.621580009,-5209773.406621974,4688172.570431349,-590138.4009550201,-941699.9580513177,844867.570893893,-239900.0775780847,-382841.0237325879,343463.09812641505
1593046010447.0,-3279117.213201345,-5209750.585309517,4688181.866912237,-590137.7314611428,-941699.7098166789,844867.9188973797,-239899.62462278258,-382840.84650688997,343462.9651075897
1593046011447.0,-3279142.589220157,-5209728.177364695,4688191.454257941,-590137.3660918626,-941699.8254191359,844868.1424950475,-239899.55252373347,-382840.8922480217,343462.8374386002
1593046012447.0,-3279167.0942776073,-5209705.51796736,4688201.702853501,-590136.705434452,-941699.6591095085,844868.6057207321,-239899.41724744777,-382840.78867172677,343462.8604203988
1593046013447.0,-3279191.4073630753,-5209682.814721017,4688211.9884536825,-590136.2978098285,-941699.5721346335,844868.8273090086,-239899.43906815085,-382840.78113623627,343462.7912929751
1593046014447.0,-3279214.0245747846,-5209658.517948023,4688222.0518625425,-590135.0161155022,-941698.3756685012,844868.7250271642,-239899.09760668527,-382840.3115819858,343462.6181503487
1593046015447.0,-3279236.4438871057,-5209634.364658645,4688232.93223145,-590134.5568939105,-941698.1406508321,844869.2877969535,-239899.29749911703,-382840.5068630905,343462.8250107717
1593046016447.0,-3279259.5285599474,-5209609.903756291,4688243.502987292,-590135.0658223943,-941697.7863332446,844869.2123425344,-239899.8265048389,-382840.5177258936,343462.6480614603
1593046017447.0,-3279282.666736559,-5209585.306992017,4688254.331951486,-590135.2242910787,-941697.6644593982,844869.384478051,-239899.89994312293,-382840.64123549015,343462.67441591294
1593046018447.0,-3279305.741241193,-5209560.987895382,4688266.167862078,-590135.1525726527,-941697.7728491359,844870.0571475233,-239899.8227226116,-382840.77838673315,343462.8656471854
1593046019447.0,-3279327.601267894,-5209534.882506352,4688277.438771093,-590134.2451807045,-941696.5920794748,844869.9059335906,-239899.44152906848,-382840.32553495467,343462.6241621652
1593046020447.0,-3279350.3388591334,-5209509.488398386,4688289.298815435,-590134.5093597772,-941696.6678148874,844870.3213936756,-239899.73234341427,-382840.62255993614,343462.76173662575
1593046021447.0,-3279371.3692300464,-5209482.797752841,4688301.135730275,-590133.5936707101,-941695.8387264437,844870.4108574629,-239899.43188728852,-382840.3945860863,343462.68257306394
1593046022447.0,-3279393.3916119067,-5209456.6221766025,4688313.614829423,-590133.878740854,-941695.9560832307,844870.8912140303,-239899.7521685395,-382840.6841715676,343462.8114334749
1593046023447.0,-3279414.0355923884,-5209429.700221464,4688326.1313029565,-590133.1046484776,-941695.6272349661,844871.0747003977,-239899.49082321097,-382840.66932848946,343462.745925094
1593046024447.0,-3279435.0486457003,-5209402.846835783,4688338.9059845,-590133.1220748082,-941695.6203447802,844871.3157466596,-239899.69600998977,-382840.8018645475,343462.7407081034
1593046025447.0,-3279455.7416703254,-5209376.620427119,4688352.707781833,-590132.9772541776,-941696.0468506278,844872.0790523156,-239899.7389497478,-382841.03186838573,343462.9449487291
1593046026447.0,-3279477.4084741566,-5209350.613484775,4688366.713639545,-590133.6401535238,-941696.3859166442,844872.4810064586,-239900.09252490185,-382841.10920671467,343462.8986458224
1593046027447.0,-3279499.152486271,-5209324.627663649,4688380.823385684,-590133.9167062499,-941696.4637887017,844872.6023125553,-239900.09705389442,-382841.02521623316,343462.74540289876
1593046028447.0,-3279520.655261992,-5209298.79438175,4688395.011379935,-590133.717567631,-941696.5675244681,844872.6304327373,-239899.8751149122,-382840.99206443015,343462.6277428054
1593046029447.0,-3279541.6824421026,-5209272.71484438,4688408.924430335,-590133.3805190003,-941696.3917562783,844872.3980777091,-239899.73950771382,-382840.8548477829,343462.4608185963
1593046030447.0,-3279562.2412907025,-5209246.530563392,4688422.832263509,-590133.043197787,-941696.2651550154,844872.3125949551,-239899.70395635391,-382840.81382344046,343462.4442667387
1593046031447.0,-3279582.9730454744,-5209220.563078096,4688437.006167342,-590133.0219633639,-941696.3943796817,844872.4982773268,-239899.8020564523,-382840.9032785286,343462.55300666194
1593046032447.0,-3279604.2216415326,-5209194.659563617,4688450.997553737,-590133.3175480631,-941696.4102928216,844872.5042156627,-239899.9561437178,-382840.8810457865,343462.54608100397
1593046033447.0,-3279625.1564873685,-5209168.988296099,4688465.805069422,-590133.2966004245,-941696.5456525336,844872.9682325444,-239899.92384998384,-382840.91477285646,343462.70516622305
1593046034447.0,-3279645.9987076866,-5209142.422738479,4688479.498112155,-590133.2931011578,-941695.9492845277,844872.3733653144,-239899.93564365915,-382840.6251599747,343462.3520742248
1593046035447.0,-3279668.5217666673,-5209116.07100131,4688493.831847649,-590134.3647529106,-941696.0554620002,844872.6681188216,-239900.3476990415,-382840.82118231576,343462.5706463289
1593046036447.0,-3279689.4434564747,-5209089.52760924,4688507.76069643,-590133.7160494702,-941695.9134338831,844872.5125309743,-239899.87140177286,-382840.7938439248,343462.4901648051
1593046037447.0,-3279711.61865367,-5209063.527339302,4688522.462540287,-590134.2216814668,-941696.1504820384,844872.905620267,-239900.0847326365,-382840.9062435972,343462.6505713822
