WlsPositionXEcefMeters	WlsPositionYEcefMeters	WlsPositionZEcefMeters
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674190.488	-4326309.438	3835876.919
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674202.17	-4326289.803	3835890.032
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674214.364	-4326272.505	3835904.544
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674225.773	-4326253.347	3835918.098
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674236.434	-4326233.936	3835931.59
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674246.293	-4326215.582	3835945.171
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674255.905	-4326195.875	3835959.144
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674266.242	-4326178.005	3835974.764
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674275.416	-4326158.27	3835989.968
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674283.965	-4326138.658	3836005.411
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674292.562	-4326120.213	3836020.599
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674301.734	-4326103.223	3836037.281
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674307.096	-4326080.75	3836051.323
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674315.864	-4326064.452	3836066.63
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674322.914	-4326046.038	3836081.843
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674329.871	-4326027.266	3836098.415
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674334.806	-4326006.322	3836113.322
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674341.917	-4325987.688	3836130.381
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
-2674349.15	-4325968.081	3836146.437
