,MessageType,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,ArrivalTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,SignalType,ReceivedSvTimeNanosSinceGpsEpoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvElevationDegrees,SvAzimuthDegrees,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,IsrbMeters,IonosphericDelayMeters,TroposphericDelayMeters,WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,Constellation,SvName,UnixTime,Epoch,tTxSeconds
5675,Raw,1593045785440,1048462361000000,18,,-1276032541079946135,0.738213062286377,18.83560798887629,62.05072943576916,10.47265401284197,403,26,0.0,16399,348203361500617,12,35.7,467.887451171875,0.0081000002101063,17,102666.46959505707,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770810034409462e+18,23819277.94560791,3.5975094960000007,GPS_L1_CA,1.2770810033615007e+18,-26264685.014386952,-4706831.251535195,-6712.295615060293,-5.6988180617821085,-175.35358308291237,50.980849938091254,-303.3314105024636,-3129.1544419182856,69413.33652306195,0.00207902984789186,0.0,5.536053706981812,7.518422321183514,-2696465.76299016,-4292596.369029454,3857809.928245904,G,G26,2020-06-25 00:43:05.440000+00:00,533,348203.361500617
5676,Raw,1593045785440,1048462361000000,18,,-1276032541079946135,0.738213062286377,18.83560798887629,62.05072943576916,10.47265401284197,403,27,0.0,16399,348203364451105,13,34.9,-558.5361938476562,0.0131000000983476,17,-19683.61729100745,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1.2770810034409462e+18,22934743.89578841,3.897301954000001,GPS_L1_CA,1.277081003364451e+18,-14450958.266916012,3290534.9457321,21905387.239979215,54.153610250763315,154.89125484283662,-867.4195960526276,-2672.8387277169277,-137.18064697321748,-98694.80189030364,-0.0029310912609619997,0.0,3.810249613546589,5.245884365615538,-2696465.76299016,-4292596.369029454,3857809.928245904,G,G27,2020-06-25 00:43:05.440000+00:00,533,348203.364451105
5677,Raw,1593045785440,1048462361000000,18,,-1276032541079946135,0.738213062286377,18.83560798887629,62.05072943576916,10.47265401284197,403,29,0.0,16399,348203362565831,21,29.9,722.1138305664062,0.0147000001743435,21,45440.63980628094,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.2770810034409462e+18,23499934.8222519,6.295641618000001,GPS_L1_CA,1.277081003362566e+18,-2727098.381655395,-25861644.874437097,-5362560.330760866,-18.61872620325189,-92.5525171343682,355.40869216800047,606.4031487921656,-3134.723000599447,-40624.24649976258,-0.0025902666957327448,0.0,4.944148918396955,6.547250214120503,-2696465.76299016,-4292596.369029454,3857809.928245904,G,G29,2020-06-25 00:43:05.440000+00:00,533,348203.36256583105
5678,Raw,1593045785440,1048462361000000,18,,-1276032541079946135,0.738213062286377,18.83560798887629,62.05072943576916,10.47265401284197,403,32,0.0,16399,348203357647425,10,38.1,-659.5236206054688,0.0461000017821788,21,-133784.15834724737,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1.2770810034409462e+18,24974435.84643385,2.9979245800000003,GPS_L1_CA,1.2770810033576474e+18,-15685520.610379603,-16409616.844454562,-13824583.009943634,-39.7523712327496,-135.57981099701115,-343.83314376990717,-1745.0866959582852,2431.7058505067084,91723.370102603,0.0020108649348472086,0.0,7.916423442804684,20.428456005568453,-2696465.76299016,-4292596.369029454,3857809.928245904,G,G32,2020-06-25 00:43:05.440000+00:00,533,348203.35764742503
5679,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,10,0.0,16399,348204369175623,13,35.0,-327.1266784667969,0.0206000003963708,25,-251771.12364214184,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,21518369.031703163,3.897301954000001,GPS_L1_CA,1.2770810043691756e+18,-21771700.152148034,-11745122.442829533,10073922.253172616,19.133581538672885,-155.76970081902334,1275.0421892704146,51.23603979314112,2816.885288525433,-114233.03417283113,-0.003305998282713581,0.0,2.8148501905515757,3.173111715066373,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G10,2020-06-25 00:43:06.440000+00:00,534,348204.369175623
5680,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,13,0.0,16399,348204359772537,40,24.8,488.85491943359375,0.8299999833106995,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,24337343.29642855,11.99169832,GPS_L1_CA,1.2770810043597724e+18,13872174.22776524,-6593223.028367402,21541091.76881088,50.031079019212164,-14.078744541875455,549.1324590460534,2707.3732124377484,481.96669000543216,6339.733905694403,0.0009543087826401152,0.0,4.262569487064552,11.26046419454941,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G13,2020-06-25 00:43:06.440000+00:00,534,348204.359772537
5681,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,15,0.0,16399,348204367186189,12,35.5,362.4377136230469,0.0171000007539987,25,161400.11626416768,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,22114786.340591937,3.5975094960000007,GPS_L1_CA,1.2770810043671862e+18,8032416.984952454,-16512335.234672155,18744036.67305527,44.055775849944,-54.96078510394485,1187.4346107620815,2176.340677955198,1422.7733367769433,-66547.59196523673,0.0007838965000254878,0.0,3.248367696988523,4.316982408034142,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G15,2020-06-25 00:43:06.440000+00:00,534,348204.36718618905
5682,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,16,0.0,16399,348204363213903,11,36.7,195.89149475097656,0.010700000450015,25,41152.586961210014,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,23305647.724410925,3.2977170380000005,GPS_L1_CA,1.2770810043632138e+18,-23615400.851183403,1338088.3953959811,12302307.656468675,23.890917261796243,169.53552705457986,-1458.5277775341315,-622.0898944133726,-2641.484147893113,-52342.416716128406,-0.001397380717436348,0.0,4.392495784523505,5.682975996166623,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G16,2020-06-25 00:43:06.440000+00:00,534,348204.36321390304
5683,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,18,0.0,16399,348204371664590,5,43.7,184.57302856445312,0.0351000018417835,25,254415.5140131364,0.0007421452887063,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,20772195.49689228,1.49896229,GPS_L1_CA,1.2770810043716646e+18,-1080040.1415850297,-18246057.501139484,19250822.557315763,47.26352628180185,-87.73346592590794,1779.4292039534093,-1683.9949447805661,-1497.8106283360676,68753.71829266069,0.003067421087069291,0.0,2.4019370394712243,2.8827321567870627,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G18,2020-06-25 00:43:06.440000+00:00,534,348204.37166459
5684,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,20,0.0,16399,348204373754255,7,40.7,4.190284729003906,0.038900002837181,25,-459362.2257545206,0.0010085564157135,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,20145729.69014571,2.098547206,GPS_L1_CA,1.2770810043737544e+18,-12390956.299417,-14605345.417824266,18411983.527656913,44.99159946132772,-131.93490077491816,2361.4453793079365,9.423840797531014,1567.5049164562017,158123.12382292698,-3.4082456522925504e-05,0.0,2.2297892587694994,2.552409669139126,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G20,2020-06-25 00:43:06.440000+00:00,534,348204.373754255
5685,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,21,0.0,16399,348204369553614,6,41.7,-180.5267639160156,0.0175999999046325,25,-400703.5857054309,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,21405050.180711284,1.7987547480000003,GPS_L1_CA,1.2770810043695537e+18,-12334863.860376066,-9771256.766735362,22170999.585735783,57.18737955837947,-146.5309754710343,1624.192921152775,-2077.2220901963988,16.326519972152397,4721.051708171751,0.001397380717436348,0.0,2.3872886941766494,2.8311825776581934,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G21,2020-06-25 00:43:06.440000+00:00,534,348204.369553614
5686,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,26,0.0,16399,348204361499037,11,36.2,467.8263854980469,0.0076999999582767,25,103134.23616168338,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,23819751.61769155,3.2977170380000005,GPS_L1_CA,1.2770810043614991e+18,-26264633.837590717,-4707134.61926324,-9841.54366077694,-5.706066839102531,-175.35283302880924,51.34804016746884,-303.2651419576501,-3129.154265100522,69413.33652306195,0.00207902984789186,0.0,5.5366777885022165,7.520131489782432,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G26,2020-06-25 00:43:06.440000+00:00,534,348204.361499037
5687,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,27,0.0,16399,348204364452965,12,35.2,-558.3822021484375,0.0126000009477138,25,-20242.243859721115,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,22934186.281816527,3.5975094960000007,GPS_L1_CA,1.2770810043644529e+18,-14451825.79697197,3287862.03377054,21905249.81924805,54.15410285688103,154.9026192462609,-867.5749812890125,-2672.7655681278943,-137.6525718763,-98694.80189030364,-0.0029310912609619997,0.0,3.80973990030278,5.244702070732873,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G27,2020-06-25 00:43:06.440000+00:00,534,348204.36445296503
5688,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,29,0.0,16399,348204362563395,19,30.4,721.3777465820312,0.0137999998405575,29,46162.3243301476,0.0032349925476698,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,23500665.116679583,5.696056702000001,GPS_L1_CA,1.2770810043625633e+18,-2726742.8477982874,-25861038.281183667,-5365695.072943142,-18.626172957970535,-92.5516794043365,355.5407214671229,606.7644743170296,-3134.608754304016,-40624.24649976258,-0.0025902666957327448,0.0,4.944942755182913,6.549319919648498,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G29,2020-06-25 00:43:06.440000+00:00,534,348204.362563395
5689,Raw,1593045786440,1048463361000000,18,,-1276032541079946066,0.8311722278594971,18.12553637137171,66.28333032712038,10.45794056020415,403,32,0.0,16399,348204357649619,9,38.2,-660.3244018554688,0.0456000007688999,29,-134444.21055715327,0.0013320557236479,1575420000,,,,0,,1,,,,,,,,,1.2770810044409462e+18,24973778.101781,2.6981321220000005,GPS_L1_CA,1.2770810043576497e+18,-15685864.419015173,-16411361.873283114,-13822151.07294027,-39.74606567825298,-135.57681745879572,-343.83807253177076,-1744.775456024432,2431.999349564715,91723.370102603,0.0020108649348472086,0.0,7.914823046903741,20.410946248553497,-2696484.6088905428,-4292572.676039612,3857829.6194066666,G,G32,2020-06-25 00:43:06.440000+00:00,534,348204.35764961905
5690,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,10,0.0,16399,348205369176700,11,37.0,-325.5529479980469,0.0347000025212764,25,-252097.2167783482,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,21518046.1552259,3.2977170380000005,GPS_L1_CA,1.2770810053691766e+18,-21770424.872350704,-11745071.25329936,10076739.118942242,19.141065117841073,-155.76840869898143,1275.3892744771001,51.23327153250412,2816.674504038343,-114233.03417283113,-0.003305998282713581,0.0,2.81454076112266,3.172839736671177,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G10,2020-06-25 00:43:07.440000+00:00,535,348205.3691767
5691,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,13,0.0,16399,348205359770882,21,29.6,490.6375732421875,0.0102000003680586,19,132207.84015313542,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,24337839.45294654,6.295641618000001,GPS_L1_CA,1.277081005359771e+18,13872723.477239445,-6590515.527545663,21541573.51824918,50.03196762528229,-14.068937212526881,549.3025439094499,2707.39991947387,481.5030213434771,6339.733905694403,0.0009543087826401152,0.0,4.262600223255101,11.264274219645804,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G13,2020-06-25 00:43:07.440000+00:00,535,348205.359770882
5692,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,15,0.0,16399,348205367185002,11,36.2,363.7908630371094,0.031700000166893,25,161763.4758750705,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,22115142.194239583,3.2977170380000005,GPS_L1_CA,1.277081005367185e+18,8033604.596281542,-16510158.74487102,18745459.28946655,44.06007682558194,-54.95325709677432,1187.6175414865143,2176.4439033584804,1422.3597658812155,-66547.59196523673,0.0007838965000254878,0.0,3.2484944236753117,4.317429880705953,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G15,2020-06-25 00:43:07.440000+00:00,535,348205.367185002
5693,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,16,0.0,16399,348205363213257,10,37.8,197.7090301513672,0.0101000005379319,25,41349.63077694379,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,23305841.390338797,2.9979245800000003,GPS_L1_CA,1.2770810053632133e+18,-23616859.276835147,1337466.3429690339,12299665.978416147,23.88395176925149,169.53780910541292,-1458.2473852502667,-621.8982228892039,-2641.7429076480303,-52342.416716128406,-0.001397380717436348,0.0,4.39266677480453,5.683284294579625,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G16,2020-06-25 00:43:07.440000+00:00,535,348205.36321325705
5694,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,18,0.0,16399,348205371663971,5,43.2,185.932373046875,0.0351000018417835,25,254601.01407957496,0.0007421452887063,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,20772381.068423778,1.49896229,GPS_L1_CA,1.277081005371664e+18,-1078260.726456385,-18247741.536301497,19249324.493772365,47.2577104538213,-87.72713249975803,1779.200852240298,-1683.9627400844045,-1498.220818000939,68753.71829266069,0.003067421087069291,0.0,2.4019819068420243,2.882842030204831,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G18,2020-06-25 00:43:07.440000+00:00,535,348205.37166397105
5695,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,20,0.0,16399,348205373754244,6,41.3,5.73732852935791,0.0386000014841556,25,-459357.0106204852,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,20145732.987862743,1.7987547480000003,GPS_L1_CA,1.2770810053737544e+18,-12388594.635629073,-14605336.080894206,18413550.89131699,44.99721422050537,-131.92856393128423,2361.644160216432,9.312142453342148,1567.1135394665584,158123.12382292698,-3.4082456522925504e-05,0.0,2.2297344368796908,2.552411835030549,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G20,2020-06-25 00:43:07.440000+00:00,535,348205.373754244
5696,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,21,0.0,16399,348205369554220,6,42.1,-178.91563415527344,0.032600000500679,25,-400883.0589240198,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,21404868.506481737,1.7987547480000003,GPS_L1_CA,1.2770810053695542e+18,-12333239.62512642,-9773334.169246018,22171015.693117935,57.1878127653872,-146.51903455717203,1624.0689445216778,-2077.3171510375687,15.886800369662494,4721.051708171751,0.001397380717436348,0.0,2.387144083145835,2.8310420387949367,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G21,2020-06-25 00:43:07.440000+00:00,535,348205.36955422
5697,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,26,0.0,16399,348205361497510,14,34.1,469.4029541015625,0.0093999998643994,25,103603.08247445192,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,23820209.40077492,4.197094412,GPS_L1_CA,1.2770810053614976e+18,-26264582.29358549,-4707437.920761244,-12970.791662841908,-5.713319490342766,-175.35207943291206,51.715239018351866,-303.1989222561267,-3129.1540226113348,69413.33652306195,0.00207902984789186,0.0,5.537301715300109,7.521836607615785,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G26,2020-06-25 00:43:07.440000+00:00,535,348205.36149751005
5698,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,27,0.0,16399,348205364454856,12,35.6,-556.5496826171875,0.0126000009477138,25,-20799.45768217657,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,22933619.37427845,3.5975094960000007,GPS_L1_CA,1.277081005364455e+18,-14452693.482427351,3285189.194919279,21905111.926575776,54.154592288567294,154.91398995281133,-867.7303427616207,-2672.6923422935406,-138.12449234258938,-98694.80189030364,-0.0029310912609619997,0.0,3.809235618505104,5.24352669658243,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G27,2020-06-25 00:43:07.440000+00:00,535,348205.364454856
5699,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,29,0.0,16399,348205362560994,31,26.7,722.7903442382812,0.099200002849102,21,46884.30994414677,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,23501384.918371245,9.293566198,GPS_L1_CA,1.277081005362561e+18,-2726387.1818738384,-25860431.326588582,-5368829.700953006,-18.633622124237963,-92.55084117845114,355.6727977450854,607.1257705187586,-3134.4944413219237,-40624.24649976258,-0.0025902666957327448,0.0,4.945728491173928,6.551366835884248,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G29,2020-06-25 00:43:07.440000+00:00,535,348205.36256099405
5700,Raw,1593045787440,1048464361000000,18,,-1276032541079945997,0.7453174591064453,18.95106652227696,64.83117673076498,11.448905632031584,403,32,0.0,16399,348205357651823,21,29.4,-657.914794921875,0.0522000007331371,21,-135103.52320149183,0.0054423989019967,1575420000,,,,0,,1,,,,,,,,,1.277081005440946e+18,24973117.35920356,6.295641618000001,GPS_L1_CA,1.2770810053576517e+18,-15686208.232553806,-16413106.590865131,-13819718.842429556,-39.73976104916129,-135.57382177934946,-343.842950997151,-1744.4641882049732,2432.2927964873934,91723.370102603,0.0020108649348472086,0.0,7.913209939270996,20.393295046103955,-2696496.4733196544,-4292545.657088852,3857838.426300544,G,G32,2020-06-25 00:43:07.440000+00:00,535,348205.357651823
5701,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,10,0.0,16399,348206369177788,11,36.3,-325.1007995605469,0.0347000025212764,25,-252422.57072208344,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,21517719.981031597,3.2977170380000005,GPS_L1_CA,1.2770810063691779e+18,-21769149.245453823,-11745020.06655996,10079555.773922522,19.14855475877105,-155.76711867877995,1275.73633933689,51.23045182978397,2816.463660640429,-114233.03417283113,-0.003305998282713581,0.0,2.814230709856617,3.172567218400513,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G10,2020-06-25 00:43:08.440000+00:00,536,348206.36917778803
5702,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,13,0.0,16399,348206359769275,40,24.6,491.2811584472656,0.8299999833106995,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,24338321.219426543,11.99169832,GPS_L1_CA,1.2770810063597693e+18,13873272.896821354,-6587807.9999191,21542054.80402286,50.03285686399994,-14.059123757660672,549.4726239660953,2707.426557743708,481.039342598014,6339.733905694403,0.0009543087826401152,0.0,4.262629780188057,11.268128907005742,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G13,2020-06-25 00:43:08.440000+00:00,536,348206.359769275
5703,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,15,0.0,16399,348206367183759,12,36.1,363.9693298339844,0.0321000032126903,25,162127.3027608792,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,22115514.836264875,3.5975094960000007,GPS_L1_CA,1.277081006367184e+18,8034792.390474103,-16507982.15199032,18746881.492197923,44.064381462046995,-54.94572237982405,1187.8004675828115,2176.5470651970254,1421.9461641272173,-66547.59196523673,0.0007838965000254878,0.0,3.2486238857455527,4.317884758139382,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G15,2020-06-25 00:43:08.440000+00:00,536,348206.367183759
5704,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,16,0.0,16399,348206363212597,11,36.4,198.4228515625,0.010700000450015,25,41547.64850384024,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,23306039.253361072,3.2977170380000005,GPS_L1_CA,1.2770810063632125e+18,-23618317.422041558,1336844.4822092662,12297024.04166356,23.87699119303712,169.54008618485804,-1457.9669444190095,-621.7065823598614,-2642.001610619773,-52342.416716128406,-0.001397380717436348,0.0,4.392835771179301,5.683588772568919,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G16,2020-06-25 00:43:08.440000+00:00,536,348206.36321259703
5705,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,18,0.0,16399,348206371663347,6,42.6,186.14622497558597,0.035300001502037,25,254786.99874244584,0.0008372921387687,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,20772568.138917573,1.7987547480000003,GPS_L1_CA,1.2770810063716634e+18,-1076481.5397036914,-18249425.539214898,19247826.020049736,47.251900018391716,-87.72079815156717,1778.9724767884209,-1683.9304750961333,-1498.6309758056325,68753.71829266069,0.003067421087069291,0.0,2.402027480728252,2.882953565487837,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G18,2020-06-25 00:43:08.440000+00:00,536,348206.371663347
5706,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,20,0.0,16399,348206373754223,7,40.9,6.144398212432861,0.038900002837181,25,-459351.1198498373,0.0010085564157135,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,20145739.283504363,2.098547206,GPS_L1_CA,1.277081006373754e+18,-12386232.773103556,-14605326.855674716,18415117.863553774,45.00283484614443,-131.92222637705618,2361.8428877887272,9.200415672634222,1566.7221282901735,158123.12382292698,-3.4082456522925504e-05,0.0,2.2296790014548646,2.5524135160350534,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G20,2020-06-25 00:43:08.440000+00:00,536,348206.373754223
5707,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,21,0.0,16399,348206369554813,6,41.7,-178.49057006835938,0.032600000500679,25,-401061.8126311481,0.000932438988831,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,21404690.729554143,1.7987547480000003,GPS_L1_CA,1.2770810063695547e+18,-12331615.513884868,-9775411.666775255,22171031.36076102,57.18825001471992,-146.50709675849848,1623.9449298417398,-2077.4121641363085,15.447081570875806,4721.051708171751,0.001397380717436348,0.0,2.386998345476647,2.830900526563089,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G21,2020-06-25 00:43:08.440000+00:00,536,348206.369554813
5708,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,26,0.0,16399,348206361495921,14,33.9,469.9292907714844,0.0093999998643994,25,104072.68370481634,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,23820685.77099068,4.197094412,GPS_L1_CA,1.2770810063614958e+18,-26264530.382368643,-4707741.15604303,-16100.039195470028,-5.72056723966485,-175.3513291663631,52.08244643576068,-303.13275140778137,-3129.1537144508147,69413.33652306195,0.00207902984789186,0.0,5.537926845883525,7.523544722132577,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G26,2020-06-25 00:43:08.440000+00:00,536,348206.36149592104
5709,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,27,0.0,16399,348206364456684,12,35.5,-555.8892211914062,0.0126000009477138,25,-21355.740438439607,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,22933071.353665225,3.5975094960000007,GPS_L1_CA,1.2770810063644567e+18,-14453561.32317688,3282516.4294955595,21904973.56197982,54.155082921996595,154.92535448638324,-867.8856804438552,-2672.619050225755,-138.59640831748916,-98694.80189030364,-0.0029310912609619997,0.0,3.808729080906036,5.242348175812715,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G27,2020-06-25 00:43:08.440000+00:00,536,348206.36445668404
5710,Raw,1593045788440,1048465361000000,18,,-1276032541079945928,0.1043944358825683,19.660816178657115,69.44805632675885,11.554422424774303,403,29,0.0,16399,348206362558563,27,27.7,723.3201904296875,0.0293000005185604,21,47607.53840221722,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1.277081006440946e+18,23502113.713836644,8.094396366000002,GPS_L1_CA,1.2770810063625585e+18,-2726031.383858275,-25859824.01072075,-5371964.214519443,-18.64106733141575,-92.5500007803785,355.804920986899,607.4870373611813,-3134.3800616631556,-40624.24649976258,-0.0025902666957327448,0.0,4.946524330163593,6.553439671144794,-2696518.829758067,-4292525.37361176,3857859.520023216,G,G29,2020-06-25 00:43:08.440000+00:00,536,348206.362558563
